Company_Phone_Number,Created_Date,Violation_Date,Consumer_City,Consumer_State,Consumer_Area_Code,Subject,Recorded_Message_Or_Robocall
8043128356,2019-12-14 10:24:25,2019-12-14 03:04:00,,Virginia,434,No Subject Provided,Y
3125680254,2019-12-14 10:24:29,2019-12-14 09:20:00,,Iowa,515,No Subject Provided,Y
6505001002,2019-12-14 10:24:38,2019-12-13 12:28:00,Galveston,Texas,409,Dropped call or no message,Y
7192495771,2019-12-14 10:24:49,2019-12-12 19:12:00,,Colorado,719,No Subject Provided,Y
8662635539,2019-12-14 10:25:06,2019-12-14 09:17:00,Rock Hill,South Carolina,803,"Calls pretending to be government, businesses, or family and friends",Y
3105792098,2019-12-14 10:25:31,2019-12-14 09:35:00,,Ohio,330,No Subject Provided,N
8009505114,2019-12-14 10:25:18,2019-12-10 17:45:00,Winter Springs,Florida,321,No Subject Provided,Y
8006565000,2019-12-14 10:25:21,2019-12-14 08:45:00,Nashville,Tennessee,615,"Calls pretending to be government, businesses, or family and friends",Y
4692845641,2019-12-14 10:25:25,2019-12-14 09:17:00,White Bear lake,Minnesota,651,Dropped call or no message,N
8152823220,2019-12-14 10:25:45,2019-12-11 17:19:00,Rockford,Illinois,815,No Subject Provided,N
7172325227,2019-12-14 10:25:46,2019-12-14 09:26:00,Airville,Pennsylvania,717,Dropped call or no message,Y
2246053719,2019-12-14 10:25:48,2019-12-13 13:30:00,INGLESIDE,Illinois,847,No Subject Provided,Y
7193511622,2019-12-14 10:26:05,2019-12-13 15:03:00,,Colorado,719,No Subject Provided,Y
4012593059,2019-12-14 10:26:14,2019-12-14 10:24:00,,Rhode Island,401,No Subject Provided,Y
8662788666,2019-12-14 10:26:15,2019-12-14 00:00:00,,Pennsylvania,814,"Calls pretending to be government, businesses, or family and friends",Y
,2019-12-14 10:26:20,2019-12-14 10:15:00,,Ohio,614,Other,Y
9412533343,2019-12-14 10:26:28,2019-12-13 14:13:00,Punta Gorda,Florida,941,Other,Y
4784198001,2019-12-14 10:26:47,2019-12-14 09:13:00,De Pere,Wisconsin,478,"Lotteries, prizes  & sweepstakes",Y
3212482848,2019-12-14 10:26:47,2019-12-11 13:43:00,Winter Springs,Florida,321,No Subject Provided,Y
3025448750,2019-12-14 10:27:47,2019-12-14 07:23:00,Redding,California,530,No Subject Provided,Y
7175703204,2019-12-14 10:27:50,2019-12-14 10:24:00,"New Oxford,",Pennsylvania,717,"Energy, solar,  & utilities",Y
,2019-12-14 10:28:08,2019-12-14 09:01:00,,Georgia,770,Medical  & prescriptions,Y
3212482879,2019-12-14 10:28:12,2019-12-11 13:51:00,Winter Springs,Florida,321,No Subject Provided,Y
6035058218,2019-12-14 10:28:14,2019-12-14 10:21:00,,Indiana,812,"Calls pretending to be government, businesses, or family and friends",Y
8772911624,2019-12-14 10:28:19,2019-12-13 12:41:00,West point,Nebraska,402,Dropped call or no message,Y
,2019-12-14 10:28:27,2019-12-14 10:29:00,,North Carolina,704,Medical  & prescriptions,N
3218788834,2019-12-14 10:29:45,2019-12-12 17:23:00,Winter Springs,Florida,321,No Subject Provided,Y
6302791279,2019-12-14 10:29:47,2019-12-13 19:49:00,INGLESIDE,Illinois,847,Dropped call or no message,N
8152823914,2019-12-14 10:30:02,2019-12-13 14:47:00,Rockford,Illinois,815,No Subject Provided,N
4074744526,2019-12-14 10:30:58,2019-12-13 20:49:00,Debary,Florida,407,Other,Y
95448691883212229024,2019-12-14 10:31:09,2019-12-13 17:34:00,Winter Springs,Florida,321,No Subject Provided,Y
8157923489,2019-12-14 10:31:23,2019-12-13 15:45:00,Rockford,Illinois,815,No Subject Provided,N
2817241760,2019-12-14 10:31:34,2019-12-12 14:28:00,,Ohio,513,"Calls pretending to be government, businesses, or family and friends",Y
7166839576,2019-12-14 10:31:39,2019-12-13 16:02:00,,New York,716,No Subject Provided,Y
0000000000,2019-12-14 10:32:01,2019-12-13 13:14:00,Draper,Utah,801,No Subject Provided,N
3213392196,2019-12-14 10:32:36,2019-12-13 16:15:00,Winter Springs,Florida,321,No Subject Provided,Y
7402140134,2019-12-14 10:32:38,2019-12-12 14:45:00,Mission,Texas,956,Other,N
5678030776,2019-12-14 10:32:40,2019-12-13 13:24:00,,Ohio,419,"Calls pretending to be government, businesses, or family and friends",N
4074744526,2019-12-14 10:32:57,2019-12-14 10:04:00,Debary,Florida,407,Other,Y
,2019-12-14 10:34:18,2019-12-14 10:30:00,,Virginia,757,No Subject Provided,N
7324107818,2019-12-14 10:33:30,2019-12-13 10:30:00,,New Jersey,732,"Energy, solar,  & utilities",N
5852071482,2019-12-14 10:33:31,2019-12-14 09:30:00,Memphis,Tennessee,970,"Calls pretending to be government, businesses, or family and friends",Y
8662979681,2019-12-14 10:33:32,2019-12-14 10:20:00,Wilcox,Pennsylvania,866,"Calls pretending to be government, businesses, or family and friends",Y
8776898723,2019-12-14 10:33:37,2019-12-14 08:37:00,,Ohio,419,"Calls pretending to be government, businesses, or family and friends",N
9407792717,2019-12-14 10:34:25,2019-12-14 09:15:00,Aubrey,Texas,972,"Energy, solar,  & utilities",Y
8776898723,2019-12-14 10:34:30,2019-12-13 08:43:00,,Ohio,419,"Calls pretending to be government, businesses, or family and friends",N
6822191976,2019-12-14 10:34:43,2019-12-14 10:32:00,Sayre,Pennsylvania,570,No Subject Provided,Y
4103442357,2019-12-14 10:35:20,2019-12-13 10:15:00,,Maryland,410,No Subject Provided,N
8702919464,2019-12-14 10:35:37,2019-12-14 09:30:00,Jonesboro,Arkansas,870,No Subject Provided,N
4199545072,2019-12-14 10:35:37,2019-12-14 10:17:00,,Ohio,419,"Calls pretending to be government, businesses, or family and friends",N
2122465015,2019-12-14 10:35:38,2019-12-14 10:31:00,West Grove,Pennsylvania,215,Other,Y
2342042882,2019-12-14 10:35:42,2019-12-13 16:56:00,wellsville,Ohio,330,No Subject Provided,Y
9032707559,2019-12-14 10:35:45,2019-12-14 08:05:00,,Texas,281,"Calls pretending to be government, businesses, or family and friends",Y
,2019-12-14 10:35:57,2019-12-14 09:24:00,,Texas,281,"Reducing your debt (credit cards, mortgage, student loans)",Y
8776584554,2019-12-14 10:36:22,2019-12-12 09:00:00,Memphis,Tennessee,970,"Calls pretending to be government, businesses, or family and friends",Y
7737999904,2019-12-14 10:36:22,2019-12-14 21:35:00,,Illinois,224,Vacation  & timeshares,Y
,2019-12-14 10:36:32,2019-12-14 09:15:00,,Florida,941,No Subject Provided,Y
3161022509,2019-12-14 10:36:40,2019-12-12 11:04:00,,New York,716,No Subject Provided,Y
6164546227,2019-12-14 10:37:09,2019-12-13 18:31:00,,Michigan,616,No Subject Provided,Y
6269992760,2019-12-14 10:37:48,2019-12-14 09:05:00,Rockville,Maryland,301,No Subject Provided,Y
8102940686,2019-12-14 10:37:49,2019-12-14 10:15:00,Coal Valley,Illinois,309,No Subject Provided,Y
3612001553,2019-12-14 10:37:51,2019-12-14 08:49:00,Chicago,Illinois,850,"Calls pretending to be government, businesses, or family and friends",Y
8705948647,2019-12-14 10:38:09,2019-12-13 04:07:00,Jonesboro,Arkansas,870,No Subject Provided,N
2125060029,2019-12-14 10:38:16,2019-12-14 10:26:00,fairfield,Connecticut,203,Other,N
9546861661,2019-12-14 10:39:14,2019-12-14 08:37:00,,Utah,801,Medical  & prescriptions,Y
6164541119,2019-12-14 10:39:14,2019-12-09 16:24:00,,Michigan,616,No Subject Provided,Y
8668270893,2019-12-14 10:39:25,2019-12-13 11:00:00,Bullhead City,Arizona,928,"Calls pretending to be government, businesses, or family and friends",Y
8662635539,2019-12-14 10:39:33,2019-12-14 09:36:00,,Indiana,812,Other,Y
9545601267,2019-12-14 10:40:11,2019-12-13 13:46:00,Yucca Valley,California,954,Other,Y
5079388951,2019-12-14 10:40:12,2019-12-14 08:52:00,Luverne,Minnesota,507,No Subject Provided,Y
7069602256,2019-12-14 10:40:15,2019-12-14 10:20:00,Inverness,Florida,706,No Subject Provided,Y
,2019-12-14 10:40:21,2019-12-13 00:00:00,,California,951,Computer  & technical support,N
2393474423,2019-12-14 10:40:22,2019-12-13 01:01:00,,Florida,239,"Calls pretending to be government, businesses, or family and friends",Y
2393474521,2019-12-14 10:41:04,2019-12-13 02:03:00,,Florida,239,"Calls pretending to be government, businesses, or family and friends",Y
8008034397,2019-12-14 10:41:11,2019-12-13 09:42:00,Valley Cottage,New York,845,Dropped call or no message,N
6164399937,2019-12-14 10:41:20,2019-12-09 17:37:00,,Michigan,616,No Subject Provided,Y
8663305421,2019-12-14 10:41:22,2019-12-12 10:00:00,Bullhead City,Arizona,928,"Calls pretending to be government, businesses, or family and friends",Y
3106537611,2019-12-14 10:41:23,2019-12-12 09:57:00,,California,818,No Subject Provided,Y
,2019-12-14 10:41:30,2019-12-13 00:00:00,,Wyoming,307,No Subject Provided,Y
8886366753,2019-12-14 10:41:35,2019-12-14 10:36:00,,Georgia,404,Dropped call or no message,N
2674778830,2019-12-14 10:41:50,2019-12-13 02:00:00,,Florida,239,"Calls pretending to be government, businesses, or family and friends",Y
6188631244,2019-12-14 10:42:08,2019-12-12 10:50:00,Munhall,Pennsylvania,412,Other,N
619789835,2019-12-14 10:42:09,2019-12-13 11:00:00,,Michigan,231,Dropped call or no message,N
6179930309,2019-12-14 10:42:09,2019-12-13 15:09:00,DORCHESTER,Massachusetts,617,"Calls pretending to be government, businesses, or family and friends",Y
2393474470,2019-12-14 10:42:31,2019-12-13 04:00:00,,Florida,239,"Calls pretending to be government, businesses, or family and friends",Y
9292394196,2019-12-14 10:42:37,2019-12-14 10:14:00,Horse Shoe,North Carolina,929,"Calls pretending to be government, businesses, or family and friends",Y
9084402712,2019-12-14 10:42:37,2019-12-02 10:04:00,Lansdale,Pennsylvania,215,"Lotteries, prizes  & sweepstakes",N
3346001898,2019-12-14 10:42:47,2019-12-11 19:55:00,,California,818,"Calls pretending to be government, businesses, or family and friends",Y
8889641260,2019-12-14 10:43:06,2019-12-14 10:30:00,Pompey,New York,315,"Calls pretending to be government, businesses, or family and friends",N
2393474521,2019-12-14 10:43:14,2019-12-13 02:03:00,,Florida,239,"Calls pretending to be government, businesses, or family and friends",Y
8137652852,2019-12-14 10:43:55,2019-12-14 09:17:00,,Florida,813,Dropped call or no message,N
4143101032,2019-12-14 10:43:57,2019-12-13 11:32:00,,Michigan,231,Dropped call or no message,N
2393474418,2019-12-14 10:44:09,2019-12-13 03:05:00,,Florida,239,"Calls pretending to be government, businesses, or family and friends",Y
9546457196,2019-12-14 10:44:32,2019-12-14 10:39:00,Weston,Florida,954,Home improvement  & cleaning,N
6175822829,2019-12-14 10:44:40,2019-12-14 10:32:00,DORCHESTER,Massachusetts,617,Other,N
2393475095,2019-12-14 10:44:49,2019-12-13 00:01:00,,Florida,239,"Calls pretending to be government, businesses, or family and friends",Y
6304542022,2019-12-14 10:45:31,2019-12-13 15:52:00,Downers Grove,Illinois,630,No Subject Provided,Y
4696402044,2019-12-14 10:45:37,2019-12-13 04:02:00,,Florida,239,"Calls pretending to be government, businesses, or family and friends",Y
5407913849,2019-12-14 10:45:55,2019-12-14 10:23:00,,Virginia,540,Dropped call or no message,Y
7402400427,2019-12-14 10:45:57,2019-11-29 12:48:00,Plainfield,Ohio,740,No Subject Provided,N
8008970552,2019-12-14 10:45:59,2019-12-14 10:30:00,Zephyrhills,Florida,317,"Calls pretending to be government, businesses, or family and friends",Y
4696808900,2019-12-14 10:46:05,2019-12-09 11:48:00,Gainesville,Florida,352,Other,Y
8005370877,2019-12-14 10:46:08,2019-12-13 10:05:00,Valley Cottage,New York,917,No Subject Provided,Y
7708574460,2019-12-14 10:46:11,2019-12-14 10:41:00,suwanee,Georgia,770,Vacation  & timeshares,Y
8605165087,2019-12-14 10:46:16,2019-12-13 03:03:00,,Florida,239,"Calls pretending to be government, businesses, or family and friends",Y
6616702581,2019-12-14 10:46:17,2019-12-13 19:32:00,Hendersonville,North Carolina,828,No Subject Provided,N
8668500262,2019-12-14 10:46:19,2019-12-13 14:52:00,Downers Grove,Illinois,630,No Subject Provided,Y
8888730563,2019-12-14 10:46:21,2019-12-13 16:01:00,,Ohio,330,"Reducing your debt (credit cards, mortgage, student loans)",Y
8772541245,2019-12-14 10:46:54,2019-12-13 02:00:00,,Florida,239,"Calls pretending to be government, businesses, or family and friends",Y
8286932472,2019-12-14 10:46:58,2019-12-14 10:42:00,Hendersonville,North Carolina,828,No Subject Provided,N
2124445121,2019-12-14 10:47:16,2019-12-14 10:25:00,Clemmons,North Carolina,336,Computer  & technical support,Y
5204320643,2019-12-14 10:47:18,2019-12-13 14:49:00,,Arizona,480,Warranties  & protection plans,Y
8286397586,2019-12-14 10:47:27,2019-12-14 09:54:00,,North Carolina,828,No Subject Provided,Y
7543333652,2019-12-14 10:47:39,2019-12-13 01:01:00,,Florida,239,"Calls pretending to be government, businesses, or family and friends",N
7404063365,2019-12-14 10:47:43,2019-12-05 19:12:00,,Maryland,410,No Subject Provided,Y
8552270408,2019-12-14 10:47:43,2019-12-14 09:42:00,,New York,917,No Subject Provided,Y
8338898966,2019-12-14 10:47:48,2019-12-14 10:01:00,Croydon,Pennsylvania,215,No Subject Provided,Y
2393475101,2019-12-14 10:48:15,2019-12-13 01:05:00,,Florida,239,"Calls pretending to be government, businesses, or family and friends",Y
8282449325,2019-12-14 10:48:35,2019-12-13 08:16:00,,North Carolina,828,No Subject Provided,Y
,2019-12-14 10:48:57,2019-12-14 10:42:00,East Pennsboro,Pennsylvania,717,No Subject Provided,Y
2393475154,2019-12-14 10:49:02,2019-12-13 02:07:00,,Florida,239,"Calls pretending to be government, businesses, or family and friends",Y
8009969545,2019-12-14 10:49:07,2019-12-14 10:28:00,elizabethton,Tennessee,423,No Subject Provided,N
7024766687,2019-12-14 10:49:11,2019-12-13 09:42:00,,Nevada,702,"Reducing your debt (credit cards, mortgage, student loans)",Y
6154338742,2019-12-14 10:49:19,2019-12-05 17:00:00,Nashville,Tennessee,615,No Subject Provided,Y
8336483466,2019-12-14 10:49:39,2019-12-11 13:11:00,Island Heights,New Jersey,732,Other,Y
3023457044,2019-12-14 10:49:44,2019-12-13 17:51:00,,North Carolina,828,No Subject Provided,Y
8882323277,2019-12-14 10:49:44,2019-12-13 02:00:00,,Florida,239,"Calls pretending to be government, businesses, or family and friends",Y
2013496025,2019-12-14 10:49:46,2019-12-14 10:46:00,Newark,New Jersey,201,No Subject Provided,Y
9868886654,2019-12-14 10:50:02,2019-12-11 00:01:00,,Ohio,330,"Reducing your debt (credit cards, mortgage, student loans)",Y
8008825456,2019-12-14 10:50:20,2019-12-13 14:30:00,elizabethton,Tennessee,423,No Subject Provided,N
2393475151,2019-12-14 10:50:20,2019-12-13 01:03:00,,Florida,239,"Calls pretending to be government, businesses, or family and friends",Y
3044003475,2019-12-14 10:50:21,2019-12-13 10:42:00,CHARLESTON,West Virginia,304,Warranties  & protection plans,Y
3105792098,2019-12-14 10:50:23,2019-12-14 09:40:00,,Louisiana,504,Computer  & technical support,Y
,2019-12-14 10:50:25,2019-12-14 09:24:00,Olathe,Kansas,866,"Calls pretending to be government, businesses, or family and friends",Y
5206865617,2019-12-14 10:50:39,2019-12-14 08:45:00,,Arizona,520,Home improvement  & cleaning,Y
6157688595,2019-12-14 10:50:51,2019-12-10 10:04:00,Nashville,Tennessee,615,No Subject Provided,Y
9372111221,2019-12-14 10:51:44,2019-12-14 00:00:00,,Ohio,513,No Subject Provided,N
4703390197,2019-12-14 10:50:59,2019-12-13 02:09:00,,Florida,239,"Calls pretending to be government, businesses, or family and friends",Y
2134659486,2019-12-14 10:52:22,2019-12-14 10:40:00,,Michigan,248,No Subject Provided,N
9168400161,2019-12-14 10:51:22,2019-12-13 05:24:00,Lorain,Texas,304,"Calls pretending to be government, businesses, or family and friends",Y
8282374379,2019-12-14 10:51:24,2019-12-13 15:25:00,,North Carolina,828,No Subject Provided,Y
8446727828,2019-12-14 10:51:32,2019-12-13 11:46:00,elizabethton,Tennessee,423,No Subject Provided,N
3014949472,2019-12-14 10:51:48,2019-12-07 08:31:00,,Maryland,410,No Subject Provided,Y
2393475209,2019-12-14 10:51:48,2019-12-13 00:11:00,,Florida,239,"Calls pretending to be government, businesses, or family and friends",Y
6035058218,2019-12-14 10:52:08,2019-12-14 10:16:00,Columbus,Indiana,812,"Calls pretending to be government, businesses, or family and friends",Y
7193982535,2019-12-14 10:52:16,2019-12-14 10:14:00,Indianapolis,Indiana,317,Medical  & prescriptions,Y
2699131027,2019-12-14 10:52:19,2019-12-12 14:19:00,Traverse City,Michigan,231,No Subject Provided,N
6104866363,2019-12-14 10:52:23,2019-12-14 10:47:00,Unionville,Pennsylvania,267,No Subject Provided,Y
8662616822,2019-12-14 10:52:26,2019-12-13 00:00:00,Erie,Colorado,303,Other,N
8283565372,2019-12-14 10:52:29,2019-12-13 09:24:00,,North Carolina,828,No Subject Provided,Y
8052567748,2019-12-14 10:52:35,2019-12-14 09:16:00,Little Rock,Arkansas,479,Computer  & technical support,Y
9312833099,2019-12-14 10:52:37,2019-12-13 12:06:00,elizabethton,Tennessee,423,No Subject Provided,N
3105792098,2019-12-14 10:52:46,2019-12-14 08:42:00,,Wyoming,307,No Subject Provided,Y
6158238665,2019-12-14 10:52:58,2019-12-11 19:31:00,Nashville,Tennessee,615,No Subject Provided,Y
8056377456,2019-12-14 10:53:01,2019-12-11 00:01:00,,Ohio,330,"Reducing your debt (credit cards, mortgage, student loans)",Y
8148624607,2019-12-14 10:53:01,2019-12-13 13:16:00,,Pennsylvania,814,No Subject Provided,Y
2522533086,2019-12-14 10:53:26,2019-12-12 11:20:00,,North Carolina,828,No Subject Provided,Y
8056377243,2019-12-14 10:54:07,2019-12-14 09:03:00,azle,Texas,817,"Calls pretending to be government, businesses, or family and friends",Y
2699131345,2019-12-14 10:54:42,2019-11-30 10:21:00,Traverse City,Michigan,231,No Subject Provided,N
3653008270,2019-12-14 10:55:00,2019-12-13 08:17:00,,Colorado,303,Computer  & technical support,Y
2029096974,2019-12-14 10:55:02,2019-12-12 10:39:00,,California,909,No Subject Provided,Y
8283574078,2019-12-14 10:55:08,2019-12-11 11:29:00,,North Carolina,828,No Subject Provided,Y
4079604287,2019-12-14 10:55:51,2019-12-13 17:51:00,,Florida,407,No Subject Provided,N
8144537178,2019-12-14 10:55:29,2019-12-14 10:28:00,,Pennsylvania,814,No Subject Provided,Y
6159138267,2019-12-14 10:55:44,2019-12-14 09:30:00,Cumberland Furnace,Tennessee,615,Dropped call or no message,Y
8008970552,2019-12-14 10:56:07,2019-12-14 10:30:00,Zephyrhills,Florida,317,"Calls pretending to be government, businesses, or family and friends",Y
8172689628,2019-12-14 10:56:09,2019-12-14 09:53:00,Keller,Texas,817,No Subject Provided,Y
6845615642,2019-12-14 10:56:23,2019-12-13 16:15:00,Nashville,Tennessee,615,No Subject Provided,Y
8283571147,2019-12-14 10:56:25,2019-12-10 16:03:00,,North Carolina,828,No Subject Provided,Y
8008588597,2019-12-14 10:56:43,2019-12-14 10:42:00,Springfield,Virginia,703,No Subject Provided,N
2029140468,2019-12-14 10:56:53,2019-12-14 09:14:00,,Tennessee,901,No Subject Provided,Y
8667841193,2019-12-14 10:57:16,2019-12-11 12:24:00,Millersville,Maryland,410,"Reducing your debt (credit cards, mortgage, student loans)",Y
8002620139,2019-12-14 10:57:28,2019-12-14 10:52:00,Phillipsburg,New Jersey,610,No Subject Provided,N
2028938832,2019-12-14 10:57:28,2019-12-07 12:26:00,,North Carolina,828,No Subject Provided,Y
4158565585,2019-12-14 10:57:43,2019-12-14 09:51:00,Franklin,Tennessee,615,No Subject Provided,Y
9093935059,2019-12-14 10:59:19,2019-12-12 16:36:00,,California,909,No Subject Provided,N
7037754909,2019-12-14 10:58:00,2019-12-13 12:54:00,Charleston,South Carolina,843,"Reducing your debt (credit cards, mortgage, student loans)",Y
7192574327,2019-12-14 10:58:04,2019-12-14 08:50:00,,Colorado,720,Work from home  & other ways to make money,Y
8002817312,2019-12-14 10:58:05,2019-12-14 10:51:00,West Hartford,Connecticut,860,No Subject Provided,Y
2136396511,2019-12-14 10:58:19,2019-12-13 14:43:00,Sky Valley,California,760,"Reducing your debt (credit cards, mortgage, student loans)",Y
